"Grid_Point
Latitude","Grid_Point
Longitude",Date,ERA5_RAIN (mm)
22.8,76.1,24-10-2022,0
22.6,75.7,25-10-2022,0.0017
22.6,75.8,25-10-2022,0.0017
22.6,75.9,25-10-2022,0.0017
22.6,76,25-10-2022,0.0017
22.6,76.1,25-10-2022,0.0017
22.7,75.7,25-10-2022,0.0017
22.7,75.8,25-10-2022,0.0017
22.7,75.9,25-10-2022,0.0017
22.7,76,25-10-2022,0.0017
22.7,76.1,25-10-2022,0.0017
22.8,75.7,25-10-2022,0.0017
22.8,75.8,25-10-2022,0.0017
22.8,75.9,25-10-2022,0.0017
22.8,76,25-10-2022,0.0017
22.8,76.1,25-10-2022,0.0017
22.6,75.7,26-10-2022,0
22.6,75.8,26-10-2022,0
22.6,75.9,26-10-2022,0
22.6,76,26-10-2022,0
22.6,76.1,26-10-2022,0
22.7,75.7,26-10-2022,0
22.7,75.8,26-10-2022,0
22.7,75.9,26-10-2022,0
22.7,76,26-10-2022,0
22.7,76.1,26-10-2022,0
22.8,75.7,26-10-2022,0
22.8,75.8,26-10-2022,0
22.8,75.9,26-10-2022,0
22.8,76,26-10-2022,0
22.8,76.1,26-10-2022,0
22.6,75.7,27-10-2022,0.0009
22.6,75.8,27-10-2022,0.0009
22.6,75.9,27-10-2022,0.0009
22.6,76,27-10-2022,0.0009
22.6,76.1,27-10-2022,0.0009
22.7,75.7,27-10-2022,0.0009
22.7,75.8,27-10-2022,0.0009
22.7,75.9,27-10-2022,0.0009
22.7,76,27-10-2022,0.0009
22.7,76.1,27-10-2022,0.0009
22.8,75.7,27-10-2022,0.0009
22.8,75.8,27-10-2022,0.0009
22.8,75.9,27-10-2022,0.0009
22.8,76,27-10-2022,0.0009
22.8,76.1,27-10-2022,0.0009
22.6,75.7,28-10-2022,0.0009
22.6,75.8,28-10-2022,0.0009
22.6,75.9,28-10-2022,0.0009
22.6,76,28-10-2022,0.0009
22.6,76.1,28-10-2022,0.0009
22.7,75.7,28-10-2022,0.0009
22.7,75.8,28-10-2022,0.0009
22.7,75.9,28-10-2022,0.0009
22.7,76,28-10-2022,0.0009
22.7,76.1,28-10-2022,0.0009
22.8,75.7,28-10-2022,0.0009
22.8,75.8,28-10-2022,0.0009
22.8,75.9,28-10-2022,0.0009
22.8,76,28-10-2022,0.0009
22.8,76.1,28-10-2022,0.0009
22.6,75.7,29-10-2022,0.0013
22.6,75.8,29-10-2022,0.0013
22.6,75.9,29-10-2022,0.0013
22.6,76,29-10-2022,0.0013
22.6,76.1,29-10-2022,0.0013
22.7,75.7,29-10-2022,0.0013
22.7,75.8,29-10-2022,0.0013
22.7,75.9,29-10-2022,0.0013
22.7,76,29-10-2022,0.0013
22.7,76.1,29-10-2022,0.0013
22.8,75.7,29-10-2022,0.0013
22.8,75.8,29-10-2022,0.0013
22.8,75.9,29-10-2022,0.0013
22.8,76,29-10-2022,0.0013
22.8,76.1,29-10-2022,0.0013
22.6,75.7,30-10-2022,0.0009
22.6,75.8,30-10-2022,0.0009
22.6,75.9,30-10-2022,0.0009
22.6,76,30-10-2022,0.0009
22.6,76.1,30-10-2022,0.0009
22.7,75.7,30-10-2022,0.0009
22.7,75.8,30-10-2022,0.0009
22.7,75.9,30-10-2022,0.0009
22.7,76,30-10-2022,0.0009
22.7,76.1,30-10-2022,0.0009
22.8,75.7,30-10-2022,0.0009
22.8,75.8,30-10-2022,0.0009
22.8,75.9,30-10-2022,0.0009
22.8,76,30-10-2022,0.0009
22.8,76.1,30-10-2022,0.0009
22.6,75.7,31-10-2022,0.0009
22.6,75.8,31-10-2022,0.0009
22.6,75.9,31-10-2022,0.0009
22.6,76,31-10-2022,0.0009
22.6,76.1,31-10-2022,0.0009
22.7,75.7,31-10-2022,0.0009
22.7,75.8,31-10-2022,0.0009
22.7,75.9,31-10-2022,0.0009
22.7,76,31-10-2022,0.0009
22.7,76.1,31-10-2022,0.0009
22.8,75.7,31-10-2022,0.0009
22.8,75.8,31-10-2022,0.0009
22.8,75.9,31-10-2022,0.0009
22.8,76,31-10-2022,0.0009
22.8,76.1,31-10-2022,0.0009
22.6,75.7,01-10-2023,0.0004
22.6,75.8,01-10-2023,0.0004
22.6,75.9,01-10-2023,0.0004
22.6,76,01-10-2023,0.0004
22.6,76.1,01-10-2023,0.0004
22.7,75.7,01-10-2023,0.0004
22.7,75.8,01-10-2023,0.0004
22.7,75.9,01-10-2023,0.0004
22.7,76,01-10-2023,0.0004
22.7,76.1,01-10-2023,0.0004
22.8,75.7,01-10-2023,0.0004
22.8,75.8,01-10-2023,0.0004
22.8,75.9,01-10-2023,0.0004
22.8,76,01-10-2023,0.0004
22.8,76.1,01-10-2023,0.0004
22.6,75.7,02-10-2023,0
22.6,75.8,02-10-2023,0
22.6,75.9,02-10-2023,0
22.6,76,02-10-2023,0
22.6,76.1,02-10-2023,0
22.7,75.7,02-10-2023,0
22.7,75.8,02-10-2023,0
22.7,75.9,02-10-2023,0
22.7,76,02-10-2023,0
22.7,76.1,02-10-2023,0
22.8,75.7,02-10-2023,0
22.8,75.8,02-10-2023,0
22.8,75.9,02-10-2023,0
22.8,76,02-10-2023,0
22.8,76.1,02-10-2023,0
22.6,75.7,03-10-2023,0.0017
22.6,75.8,03-10-2023,0.0017
22.6,75.9,03-10-2023,0.0017
22.6,76,03-10-2023,0.0017
22.6,76.1,03-10-2023,0.0017
22.7,75.7,03-10-2023,0.0017
22.7,75.8,03-10-2023,0.0017
22.7,75.9,03-10-2023,0.0017
22.7,76,03-10-2023,0.0017
22.7,76.1,03-10-2023,0.0017
22.8,75.7,03-10-2023,0.0017
22.8,75.8,03-10-2023,0.0017
22.8,75.9,03-10-2023,0.0017
22.8,76,03-10-2023,0.0017
22.8,76.1,03-10-2023,0.0017
22.6,75.7,04-10-2023,0
22.6,75.8,04-10-2023,0
22.6,75.9,04-10-2023,0
22.6,76,04-10-2023,0
22.6,76.1,04-10-2023,0
22.7,75.7,04-10-2023,0
22.7,75.8,04-10-2023,0
22.7,75.9,04-10-2023,0
22.7,76,04-10-2023,0
22.7,76.1,04-10-2023,0
22.8,75.7,04-10-2023,0
22.8,75.8,04-10-2023,0
22.8,75.9,04-10-2023,0
22.8,76,04-10-2023,0
22.8,76.1,04-10-2023,0
22.6,75.7,05-10-2023,0.0017
22.6,75.8,05-10-2023,0.0017
22.6,75.9,05-10-2023,0.0017
22.6,76,05-10-2023,0.0017
22.6,76.1,05-10-2023,0.0017
22.7,75.7,05-10-2023,0.0017
22.7,75.8,05-10-2023,0.0017
22.7,75.9,05-10-2023,0.0017
22.7,76,05-10-2023,0.0017
22.7,76.1,05-10-2023,0.0017
22.8,75.7,05-10-2023,0.0017
22.8,75.8,05-10-2023,0.0017
22.8,75.9,05-10-2023,0.0017
22.8,76,05-10-2023,0.0017
22.8,76.1,05-10-2023,0.0017
22.6,75.7,06-10-2023,0
22.6,75.8,06-10-2023,0
22.6,75.9,06-10-2023,0
22.6,76,06-10-2023,0
22.6,76.1,06-10-2023,0
22.7,75.7,06-10-2023,0
22.7,75.8,06-10-2023,0
22.7,75.9,06-10-2023,0
22.7,76,06-10-2023,0
22.7,76.1,06-10-2023,0
22.8,75.7,06-10-2023,0
22.8,75.8,06-10-2023,0
22.8,75.9,06-10-2023,0
22.8,76,06-10-2023,0
22.8,76.1,06-10-2023,0
22.6,75.7,07-10-2023,0
22.6,75.8,07-10-2023,0
22.6,75.9,07-10-2023,0
22.6,76,07-10-2023,0
22.6,76.1,07-10-2023,0
22.7,75.7,07-10-2023,0
22.7,75.8,07-10-2023,0
22.7,75.9,07-10-2023,0
22.7,76,07-10-2023,0
22.7,76.1,07-10-2023,0
22.8,75.7,07-10-2023,0
22.8,75.8,07-10-2023,0
22.8,75.9,07-10-2023,0
22.8,76,07-10-2023,0
22.8,76.1,07-10-2023,0
22.6,75.7,08-10-2023,0.0009
22.6,75.8,08-10-2023,0.0009
22.6,75.9,08-10-2023,0.0009
22.6,76,08-10-2023,0.0009
22.6,76.1,08-10-2023,0.0009
22.7,75.7,08-10-2023,0.0009
22.7,75.8,08-10-2023,0.0009
22.7,75.9,08-10-2023,0.0009
22.7,76,08-10-2023,0.0009
22.7,76.1,08-10-2023,0.0009
22.8,75.7,08-10-2023,0.0009
22.8,75.8,08-10-2023,0.0009
22.8,75.9,08-10-2023,0.0009
22.8,76,08-10-2023,0.0009
22.8,76.1,08-10-2023,0.0009
22.6,75.7,09-10-2023,0.0009
22.6,75.8,09-10-2023,0.0009
22.6,75.9,09-10-2023,0.0009
22.6,76,09-10-2023,0.0009
22.6,76.1,09-10-2023,0.0009
22.7,75.7,09-10-2023,0.0009
22.7,75.8,09-10-2023,0.0009
22.7,75.9,09-10-2023,0.0009
22.7,76,09-10-2023,0.0009
22.7,76.1,09-10-2023,0.0009
22.8,75.7,09-10-2023,0.0009
22.8,75.8,09-10-2023,0.0009
22.8,75.9,09-10-2023,0.0009
22.8,76,09-10-2023,0.0009
22.8,76.1,09-10-2023,0.0009
22.6,75.7,10-10-2023,0.0017
22.6,75.8,10-10-2023,0.0017
22.6,75.9,10-10-2023,0.0017
22.6,76,10-10-2023,0.0017
22.6,76.1,10-10-2023,0.0017
22.7,75.7,10-10-2023,0.0017
22.7,75.8,10-10-2023,0.0017
22.7,75.9,10-10-2023,0.0017
22.7,76,10-10-2023,0.0017
22.7,76.1,10-10-2023,0.0017
22.8,75.7,10-10-2023,0.0017
22.8,75.8,10-10-2023,0.0017
22.8,75.9,10-10-2023,0.0017
22.8,76,10-10-2023,0.0017
22.8,76.1,10-10-2023,0.0017
22.6,75.7,11-10-2023,0
22.6,75.8,11-10-2023,0
22.6,75.9,11-10-2023,0
22.6,76,11-10-2023,0
22.6,76.1,11-10-2023,0
22.7,75.7,11-10-2023,0
22.7,75.8,11-10-2023,0
22.7,75.9,11-10-2023,0
22.7,76,11-10-2023,0
22.7,76.1,11-10-2023,0
22.8,75.7,11-10-2023,0
22.8,75.8,11-10-2023,0
22.8,75.9,11-10-2023,0
22.8,76,11-10-2023,0
22.8,76.1,11-10-2023,0
22.6,75.7,12-10-2023,0.0009
22.6,75.8,12-10-2023,0.0009
22.6,75.9,12-10-2023,0.0009
22.6,76,12-10-2023,0.0009
22.6,76.1,12-10-2023,0.0009
22.7,75.7,12-10-2023,0.0009
22.7,75.8,12-10-2023,0.0009
22.7,75.9,12-10-2023,0.0009
22.7,76,12-10-2023,0.0009
22.7,76.1,12-10-2023,0.0009
22.8,75.7,12-10-2023,0.0009
22.8,75.8,12-10-2023,0.0009
22.8,75.9,12-10-2023,0.0009
22.8,76,12-10-2023,0.0009
22.8,76.1,12-10-2023,0.0009
22.6,75.7,13-10-2023,0.0017
22.6,75.8,13-10-2023,0.0017
22.6,75.9,13-10-2023,0.0017
22.6,76,13-10-2023,0.0017
22.6,76.1,13-10-2023,0.0017
22.7,75.7,13-10-2023,0.0017
22.7,75.8,13-10-2023,0.0017
22.7,75.9,13-10-2023,0.0017
22.7,76,13-10-2023,0.0017
22.7,76.1,13-10-2023,0.0017
22.8,75.7,13-10-2023,0.0017
22.8,75.8,13-10-2023,0.0017
22.8,75.9,13-10-2023,0.0017
22.8,76,13-10-2023,0.0017
22.8,76.1,13-10-2023,0.0017
22.6,75.7,14-10-2023,0.0017
22.6,75.8,14-10-2023,0.0017
22.6,75.9,14-10-2023,0.0017
22.6,76,14-10-2023,0.0017
22.6,76.1,14-10-2023,0.0017
22.7,75.7,14-10-2023,0.0017
22.7,75.8,14-10-2023,0.0017
22.7,75.9,14-10-2023,0.0017
22.7,76,14-10-2023,0.0017
22.7,76.1,14-10-2023,0.0017
22.8,75.7,14-10-2023,0.0017
22.8,75.8,14-10-2023,0.0017
22.8,75.9,14-10-2023,0.0017
22.8,76,14-10-2023,0.0017
22.8,76.1,14-10-2023,0.0017
22.6,75.7,15-10-2023,0.0013
22.6,75.8,15-10-2023,0.0013
22.6,75.9,15-10-2023,0.0013
22.6,76,15-10-2023,0.0013
22.6,76.1,15-10-2023,0.0013
22.7,75.7,15-10-2023,0.0013
22.7,75.8,15-10-2023,0.0013
22.7,75.9,15-10-2023,0.0013
22.7,76,15-10-2023,0.0013
22.7,76.1,15-10-2023,0.0013
22.8,75.7,15-10-2023,0.0013
22.8,75.8,15-10-2023,0.0013
22.8,75.9,15-10-2023,0.0013
22.8,76,15-10-2023,0.0013
22.8,76.1,15-10-2023,0.0013
22.6,75.7,16-10-2023,0.3069
22.6,75.8,16-10-2023,0.4513
22.6,75.9,16-10-2023,0.8661
22.6,76,16-10-2023,2.0312
22.6,76.1,16-10-2023,3.0834
22.7,75.7,16-10-2023,0.2316
22.7,75.8,16-10-2023,0.4117
22.7,75.9,16-10-2023,0.9949
22.7,76,16-10-2023,2.1519
22.7,76.1,16-10-2023,2.8727
22.8,75.7,16-10-2023,0.243
22.8,75.8,16-10-2023,0.5016
22.8,75.9,16-10-2023,1.0662
22.8,76,16-10-2023,1.7851
22.8,76.1,16-10-2023,2.1358
22.6,75.7,17-10-2023,0.0026
22.6,75.8,17-10-2023,0.0018
22.6,75.9,17-10-2023,0.0018
22.6,76,17-10-2023,0.0018
22.6,76.1,17-10-2023,0.0025
22.7,75.7,17-10-2023,0.0024
22.7,75.8,17-10-2023,0.0017
22.7,75.9,17-10-2023,0.0017
22.7,76,17-10-2023,0.0019
22.7,76.1,17-10-2023,0.0021
22.8,75.7,17-10-2023,0.0019
22.8,75.8,17-10-2023,0.0017
22.8,75.9,17-10-2023,0.0017
22.8,76,17-10-2023,0.0017
22.8,76.1,17-10-2023,0.0018
22.6,75.7,18-10-2023,0.0026
22.6,75.8,18-10-2023,0.0026
22.6,75.9,18-10-2023,0.0026
22.6,76,18-10-2023,0.0026
22.6,76.1,18-10-2023,0.0026
22.7,75.7,18-10-2023,0.0026
22.7,75.8,18-10-2023,0.0026
22.7,75.9,18-10-2023,0.0026
22.7,76,18-10-2023,0.0026
22.7,76.1,18-10-2023,0.0026
22.8,75.7,18-10-2023,0.0026
22.8,75.8,18-10-2023,0.0026
22.8,75.9,18-10-2023,0.0026
22.8,76,18-10-2023,0.0026
22.8,76.1,18-10-2023,0.0026
22.6,75.7,19-10-2023,0.0017
22.6,75.8,19-10-2023,0.0018
22.6,75.9,19-10-2023,0.0026
22.6,76,19-10-2023,0.0067
22.6,76.1,19-10-2023,0.01
22.7,75.7,19-10-2023,0.0017
22.7,75.8,19-10-2023,0.0017
22.7,75.9,19-10-2023,0.003
22.7,76,19-10-2023,0.0071
22.7,76.1,19-10-2023,0.0092
22.8,75.7,19-10-2023,0.0017
22.8,75.8,19-10-2023,0.0017
22.8,75.9,19-10-2023,0.003
22.8,76,19-10-2023,0.0051
22.8,76.1,19-10-2023,0.0061
22.6,75.7,20-10-2023,0.0543
22.6,75.8,20-10-2023,0.0465
22.6,75.9,20-10-2023,0.0893
22.6,76,20-10-2023,0.3425
22.6,76.1,20-10-2023,0.5682
22.7,75.7,20-10-2023,0.0262
22.7,75.8,20-10-2023,0.0466
22.7,75.9,20-10-2023,0.1759
22.7,76,20-10-2023,0.4259
22.7,76.1,20-10-2023,0.5369
22.8,75.7,20-10-2023,0.036
22.8,75.8,20-10-2023,0.1007
22.8,75.9,20-10-2023,0.2381
22.8,76,20-10-2023,0.3636
22.8,76.1,20-10-2023,0.3598
22.6,75.7,21-10-2023,0.0013
22.6,75.8,21-10-2023,0.0013
22.6,75.9,21-10-2023,0.0013
22.6,76,21-10-2023,0.0013
22.6,76.1,21-10-2023,0.0013
22.7,75.7,21-10-2023,0.0013
22.7,75.8,21-10-2023,0.0013
22.7,75.9,21-10-2023,0.0013
22.7,76,21-10-2023,0.0013
22.7,76.1,21-10-2023,0.0013
22.8,75.7,21-10-2023,0.0013
22.8,75.8,21-10-2023,0.0013
22.8,75.9,21-10-2023,0.0013
22.8,76,21-10-2023,0.0013
22.8,76.1,21-10-2023,0.0013
22.6,75.7,22-10-2023,0
22.6,75.8,22-10-2023,0
22.6,75.9,22-10-2023,0
22.6,76,22-10-2023,0
22.6,76.1,22-10-2023,0
22.7,75.7,22-10-2023,0
22.7,75.8,22-10-2023,0
22.7,75.9,22-10-2023,0
22.7,76,22-10-2023,0
22.7,76.1,22-10-2023,0
22.8,75.7,22-10-2023,0
22.8,75.8,22-10-2023,0
22.8,75.9,22-10-2023,0
22.8,76,22-10-2023,0
22.8,76.1,22-10-2023,0
22.6,75.7,23-10-2023,0.0026
22.6,75.8,23-10-2023,0.0026
22.6,75.9,23-10-2023,0.0026
22.6,76,23-10-2023,0.0026
22.6,76.1,23-10-2023,0.0026
22.7,75.7,23-10-2023,0.0026
22.7,75.8,23-10-2023,0.0026
22.7,75.9,23-10-2023,0.0026
22.7,76,23-10-2023,0.0026
22.7,76.1,23-10-2023,0.0026
22.8,75.7,23-10-2023,0.0026
22.8,75.8,23-10-2023,0.0026
22.8,75.9,23-10-2023,0.0026
22.8,76,23-10-2023,0.0026
22.8,76.1,23-10-2023,0.0026
22.6,75.7,24-10-2023,0.0009
22.6,75.8,24-10-2023,0.0009
22.6,75.9,24-10-2023,0.0009
22.6,76,24-10-2023,0.0009
22.6,76.1,24-10-2023,0.0009
22.7,75.7,24-10-2023,0.0009
22.7,75.8,24-10-2023,0.0009
22.7,75.9,24-10-2023,0.0009
22.7,76,24-10-2023,0.0009
22.7,76.1,24-10-2023,0.0009
22.8,75.7,24-10-2023,0.0009
22.8,75.8,24-10-2023,0.0009
22.8,75.9,24-10-2023,0.0009
22.8,76,24-10-2023,0.0009
22.8,76.1,24-10-2023,0.0009
22.6,75.7,25-10-2023,0.0004
22.6,75.8,25-10-2023,0.0004
22.6,75.9,25-10-2023,0.0004
22.6,76,25-10-2023,0.0004
22.6,76.1,25-10-2023,0.0004
22.7,75.7,25-10-2023,0.0004
22.7,75.8,25-10-2023,0.0004
22.7,75.9,25-10-2023,0.0004
22.7,76,25-10-2023,0.0004
22.7,76.1,25-10-2023,0.0004
22.8,75.7,25-10-2023,0.0004
22.8,75.8,25-10-2023,0.0004
22.8,75.9,25-10-2023,0.0004
22.8,76,25-10-2023,0.0004
22.8,76.1,25-10-2023,0.0004
22.6,75.7,26-10-2023,0.0013
22.6,75.8,26-10-2023,0.0013
22.6,75.9,26-10-2023,0.0013
22.6,76,26-10-2023,0.0013
22.6,76.1,26-10-2023,0.0013
22.7,75.7,26-10-2023,0.0013
22.7,75.8,26-10-2023,0.0013
22.7,75.9,26-10-2023,0.0013
22.7,76,26-10-2023,0.0013
22.7,76.1,26-10-2023,0.0013
22.8,75.7,26-10-2023,0.0013
22.8,75.8,26-10-2023,0.0013
22.8,75.9,26-10-2023,0.0013
22.8,76,26-10-2023,0.0013
22.8,76.1,26-10-2023,0.0013
22.6,75.7,27-10-2023,0.0017
22.6,75.8,27-10-2023,0.0017
22.6,75.9,27-10-2023,0.0017
22.6,76,27-10-2023,0.0017
22.6,76.1,27-10-2023,0.0017
22.7,75.7,27-10-2023,0.0017
22.7,75.8,27-10-2023,0.0017
22.7,75.9,27-10-2023,0.0017
22.7,76,27-10-2023,0.0017
22.7,76.1,27-10-2023,0.0017
22.8,75.7,27-10-2023,0.0017
22.8,75.8,27-10-2023,0.0017
22.8,75.9,27-10-2023,0.0017
22.8,76,27-10-2023,0.0017
22.8,76.1,27-10-2023,0.0017
22.6,75.7,28-10-2023,0
22.6,75.8,28-10-2023,0
22.6,75.9,28-10-2023,0
22.6,76,28-10-2023,0
22.6,76.1,28-10-2023,0
22.7,75.7,28-10-2023,0
22.7,75.8,28-10-2023,0
22.7,75.9,28-10-2023,0
22.7,76,28-10-2023,0
22.7,76.1,28-10-2023,0
22.8,75.7,28-10-2023,0
22.8,75.8,28-10-2023,0
22.8,75.9,28-10-2023,0
22.8,76,28-10-2023,0
22.8,76.1,28-10-2023,0
22.6,75.7,29-10-2023,0.0013
22.6,75.8,29-10-2023,0.0013
22.6,75.9,29-10-2023,0.0013
22.6,76,29-10-2023,0.0013
22.6,76.1,29-10-2023,0.0013
22.7,75.7,29-10-2023,0.0013
22.7,75.8,29-10-2023,0.0013
22.7,75.9,29-10-2023,0.0013
22.7,76,29-10-2023,0.0013
22.7,76.1,29-10-2023,0.0013
22.8,75.7,29-10-2023,0.0013
22.8,75.8,29-10-2023,0.0013
22.8,75.9,29-10-2023,0.0013
22.8,76,29-10-2023,0.0013
22.8,76.1,29-10-2023,0.0013
22.6,75.7,30-10-2023,0.0017
22.6,75.8,30-10-2023,0.0017
22.6,75.9,30-10-2023,0.0017
22.6,76,30-10-2023,0.0017
22.6,76.1,30-10-2023,0.0017
22.7,75.7,30-10-2023,0.0017
22.7,75.8,30-10-2023,0.0017
22.7,75.9,30-10-2023,0.0017
22.7,76,30-10-2023,0.0017
22.7,76.1,30-10-2023,0.0017
22.8,75.7,30-10-2023,0.0017
22.8,75.8,30-10-2023,0.0017
22.8,75.9,30-10-2023,0.0017
22.8,76,30-10-2023,0.0017
22.8,76.1,30-10-2023,0.0017
22.6,75.7,31-10-2023,0.0021
22.6,75.8,31-10-2023,0.0021
22.6,75.9,31-10-2023,0.0021
22.6,76,31-10-2023,0.0021
22.6,76.1,31-10-2023,0.0021
22.7,75.7,31-10-2023,0.0021
22.7,75.8,31-10-2023,0.0021
22.7,75.9,31-10-2023,0.0021
22.7,76,31-10-2023,0.0021
22.7,76.1,31-10-2023,0.0021
22.8,75.7,31-10-2023,0.0021
22.8,75.8,31-10-2023,0.0021
22.8,75.9,31-10-2023,0.0021
22.8,76,31-10-2023,0.0021
22.8,76.1,31-10-2023,0.0021
22.6,75.7,01-10-2024,0.3194
22.6,75.8,01-10-2024,0.2658
22.6,75.9,01-10-2024,0.2336
22.6,76,01-10-2024,0.2341
22.6,76.1,01-10-2024,0.2325
22.7,75.7,01-10-2024,0.2937
22.7,75.8,01-10-2024,0.2522
22.7,75.9,01-10-2024,0.2374
22.7,76,01-10-2024,0.2363
22.7,76.1,01-10-2024,0.2169
22.8,75.7,01-10-2024,0.2804
22.8,75.8,01-10-2024,0.2587
22.8,75.9,01-10-2024,0.25
22.8,76,01-10-2024,0.2327
22.8,76.1,01-10-2024,0.1957
22.6,75.7,02-10-2024,0.0256
22.6,75.8,02-10-2024,0.0213
22.6,75.9,02-10-2024,0.008
22.6,76,02-10-2024,0.0062
22.6,76.1,02-10-2024,0.0042
22.7,75.7,02-10-2024,0.0083
22.7,75.8,02-10-2024,0.0064
22.7,75.9,02-10-2024,0.0059
22.7,76,02-10-2024,0.0037
22.7,76.1,02-10-2024,0.0031
22.8,75.7,02-10-2024,0.0053
22.8,75.8,02-10-2024,0.0054
22.8,75.9,02-10-2024,0.006
22.8,76,02-10-2024,0.0051
22.8,76.1,02-10-2024,0.0051
22.6,75.7,03-10-2024,0.0077
22.6,75.8,03-10-2024,0.0085
22.6,75.9,03-10-2024,0.0071
22.6,76,03-10-2024,0.0051
22.6,76.1,03-10-2024,0.0028
22.7,75.7,03-10-2024,0.0071
22.7,75.8,03-10-2024,0.0066
22.7,75.9,03-10-2024,0.0063
22.7,76,03-10-2024,0.0037
22.7,76.1,03-10-2024,0.0026
22.8,75.7,03-10-2024,0.0049
22.8,75.8,03-10-2024,0.0048
22.8,75.9,03-10-2024,0.0039
22.8,76,03-10-2024,0.0028
22.8,76.1,03-10-2024,0.0022
22.6,75.7,04-10-2024,0.0057
22.6,75.8,04-10-2024,0.0054
22.6,75.9,04-10-2024,0.0025
22.6,76,04-10-2024,0.0015
22.6,76.1,04-10-2024,0.0007
22.7,75.7,04-10-2024,0.0038
22.7,75.8,04-10-2024,0.0031
22.7,75.9,04-10-2024,0.0017
22.7,76,04-10-2024,0.0009
22.7,76.1,04-10-2024,0.0006
22.8,75.7,04-10-2024,0.0047
22.8,75.8,04-10-2024,0.0031
22.8,75.9,04-10-2024,0.0014
22.8,76,04-10-2024,0.0006
22.8,76.1,04-10-2024,0.0004
22.6,75.7,05-10-2024,0.0051
22.6,75.8,05-10-2024,0.0064
22.6,75.9,05-10-2024,0.0062
22.6,76,05-10-2024,0.0039
22.6,76.1,05-10-2024,0.0017
22.7,75.7,05-10-2024,0.0044
22.7,75.8,05-10-2024,0.0051
22.7,75.9,05-10-2024,0.0047
22.7,76,05-10-2024,0.0022
22.7,76.1,05-10-2024,0.0009
22.8,75.7,05-10-2024,0.0026
22.8,75.8,05-10-2024,0.0029
22.8,75.9,05-10-2024,0.0021
22.8,76,05-10-2024,0.001
22.8,76.1,05-10-2024,0.0004
22.6,75.7,06-10-2024,0.0197
22.6,75.8,06-10-2024,0.0227
22.6,75.9,06-10-2024,0.0234
22.6,76,06-10-2024,0.0261
22.6,76.1,06-10-2024,0.0284
22.7,75.7,06-10-2024,0.0183
22.7,75.8,06-10-2024,0.0229
22.7,75.9,06-10-2024,0.0303
22.7,76,06-10-2024,0.0335
22.7,76.1,06-10-2024,0.0348
22.8,75.7,06-10-2024,0.0187
22.8,75.8,06-10-2024,0.0279
22.8,75.9,06-10-2024,0.0371
22.8,76,06-10-2024,0.0393
22.8,76.1,06-10-2024,0.039
22.6,75.7,07-10-2024,0.0025
22.6,75.8,07-10-2024,0.0039
22.6,75.9,07-10-2024,0.0045
22.6,76,07-10-2024,0.0032
22.6,76.1,07-10-2024,0.0019
22.7,75.7,07-10-2024,0.0022
22.7,75.8,07-10-2024,0.0035
22.7,75.9,07-10-2024,0.0031
22.7,76,07-10-2024,0.0021
22.7,76.1,07-10-2024,0.0013
22.8,75.7,07-10-2024,0.0015
22.8,75.8,07-10-2024,0.0019
22.8,75.9,07-10-2024,0.0015
22.8,76,07-10-2024,0.0007
22.8,76.1,07-10-2024,0.0005
22.6,75.7,08-10-2024,0.0078
22.6,75.8,08-10-2024,0.0085
22.6,75.9,08-10-2024,0.0064
22.6,76,08-10-2024,0.0063
22.6,76.1,08-10-2024,0.0056
22.7,75.7,08-10-2024,0.0047
22.7,75.8,08-10-2024,0.0054
22.7,75.9,08-10-2024,0.0058
22.7,76,08-10-2024,0.0053
22.7,76.1,08-10-2024,0.0048
22.8,75.7,08-10-2024,0.004
22.8,75.8,08-10-2024,0.0044
22.8,75.9,08-10-2024,0.0039
22.8,76,08-10-2024,0.0041
22.8,76.1,08-10-2024,0.0039
22.6,75.7,09-10-2024,0.8126
22.6,75.8,09-10-2024,0.6355
22.6,75.9,09-10-2024,0.5462
22.6,76,09-10-2024,0.4689
22.6,76.1,09-10-2024,0.3961
22.7,75.7,09-10-2024,0.5681
22.7,75.8,09-10-2024,0.4418
22.7,75.9,09-10-2024,0.3853
22.7,76,09-10-2024,0.3105
22.7,76.1,09-10-2024,0.3088
22.8,75.7,09-10-2024,0.2585
22.8,75.8,09-10-2024,0.2218
22.8,75.9,09-10-2024,0.2019
22.8,76,09-10-2024,0.1926
22.8,76.1,09-10-2024,0.2514
22.6,75.7,10-10-2024,1.9833
22.6,75.8,10-10-2024,2.2329
22.6,75.9,10-10-2024,2.1432
22.6,76,10-10-2024,2.0649
22.6,76.1,10-10-2024,1.9901
22.7,75.7,10-10-2024,2.8301
22.7,75.8,10-10-2024,2.5636
22.7,75.9,10-10-2024,1.8662
22.7,76,10-10-2024,1.7797
22.7,76.1,10-10-2024,1.7876
22.8,75.7,10-10-2024,3.7341
22.8,75.8,10-10-2024,2.6234
22.8,75.9,10-10-2024,1.5412
22.8,76,10-10-2024,1.3447
22.8,76.1,10-10-2024,1.4233
22.6,75.7,11-10-2024,21.864
22.6,75.8,11-10-2024,21.3227
22.6,75.9,11-10-2024,19.6694
22.6,76,11-10-2024,15.5701
22.6,76.1,11-10-2024,11.5952
22.7,75.7,11-10-2024,18.4565
22.7,75.8,11-10-2024,18.2071
22.7,75.9,11-10-2024,16.8251
22.7,76,11-10-2024,12.7989
22.7,76.1,11-10-2024,10.5224
